configurationID,aud,constrained-intra,intra-refresh,no-asm,slow-firstpass,weightb,aq-strength,ipratio,pbratio,psy-rd,qblur,qcomp,vbv-init,aq-mode,b-adapt,bframes,crf,keyint,lookahead-threads,min-keyint,qp,qpstep,qpmin,qpmax,rc-lookahead,ref,vbv-bufsize,deblock,me,overscan,preset,scenecut,tune,size,user,system,elapsedtime,cpu,fps,kbs
1353,--aud,None,None,None,None,--no-weightb,0.0,1.3,1.1,1.4,0.4,0.6,0.9,1,1,10,45,220,1,26,20,4,0,64,18,4,1000,-2:-2,dia,show,fast,0,psnr,7695122,23.51,0.24,0:03.42,693,153.37,3075.90
1354,--aud,None,None,--no-asm,None,--no-weightb,3.0,1.5,1.1,2.4,0.6,0.8,0.1,0,1,6,20,270,2,21,50,4,2,60,48,5,2000,1:1,umh,crop,faster,30,grain,435026,159.38,0.30,0:21.13,755,23.82,171.86
1355,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.3,1.2,3.8,0.3,0.6,0.9,2,2,2,15,280,4,20,20,3,3,68,28,2,1000,-1:-1,hex,show,placebo,30,psnr,7183105,231.00,0.48,0:30.24,765,16.61,2871.02
1356,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.0,1.0,1.2,2.2,0.6,0.8,0.3,1,1,8,25,230,2,20,40,3,4,60,38,6,2000,-1:-1,dia,show,ultrafast,10,psnr,1451832,28.25,0.27,0:04.42,644,116.35,578.37
1357,--aud,--constrained-intra,None,--no-asm,None,--weightb,1.5,1.5,1.3,1.4,0.6,0.9,0.2,0,1,16,5,280,3,25,20,5,0,61,28,2,2000,-2:-2,umh,crop,veryslow,40,psnr,7462548,362.20,0.33,0:48.25,751,10.39,2982.90
1358,None,None,None,--no-asm,None,--no-weightb,1.0,1.1,1.4,0.6,0.5,0.8,0.5,2,0,12,25,290,1,27,30,3,0,62,38,5,2000,-1:-1,dia,crop,veryfast,10,ssim,3507560,66.21,0.28,0:09.48,701,54.24,1401.28
1359,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.2,1.1,0.8,0.6,0.6,0.7,1,0,12,35,240,0,20,40,4,2,61,38,4,1000,-2:-2,dia,crop,ultrafast,10,animation,1876469,20.27,0.22,0:03.10,659,168.11,748.84
1360,--aud,None,None,--no-asm,None,--no-weightb,0.0,1.5,1.4,0.6,0.6,0.7,0.9,2,0,0,45,300,0,23,10,3,4,62,28,5,1000,-1:-1,umh,show,slow,30,animation,18758855,450.29,0.40,1:03.30,711,7.92,7502.33
137,None,None,None,--no-asm,None,--no-weightb,2.0,1.5,1.3,4.0,0.5,0.7,0.4,0,2,6,35,240,2,23,0,4,1,69,18,1,1000,-2:-2,hex,show,faster,30,animation,45302308,57.91,0.32,0:08.03,725,64.95,18119.71
1361,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.0,1.4,4.2,0.6,0.7,0.0,1,0,4,15,200,3,24,10,4,2,67,48,1,1000,1:1,hex,show,slower,10,grain,21332088,288.75,0.26,0:36.88,783,13.62,8530.33
1362,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.1,1.0,0.6,0.2,0.8,0.7,0,0,12,0,230,1,22,40,4,2,63,18,6,1000,1:1,umh,show,placebo,0,psnr,1378121,508.14,0.42,1:11.01,716,7.06,549.51
1363,--aud,None,None,None,--slow-firstpass,--weightb,1.5,1.3,1.4,0.6,0.3,0.7,0.2,2,2,0,10,240,1,24,30,4,1,63,18,5,2000,-2:-2,hex,show,veryslow,10,animation,3260770,42.84,0.30,0:06.66,647,76.45,1303.10
1364,None,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.4,1.2,1.0,0.5,0.8,0.5,0,1,6,40,200,0,24,0,4,4,60,48,4,2000,-1:-1,hex,show,slower,10,ssim,45664546,48.80,0.40,0:07.56,650,69.30,18264.61
1365,None,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.1,1.3,4.0,0.6,0.7,0.5,1,0,4,20,200,2,29,0,3,2,65,48,4,1000,-1:-1,umh,crop,veryslow,30,grain,42544087,422.43,0.43,1:01.14,691,8.20,17016.42
1366,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.0,1.4,1.2,3.4,0.6,0.8,0.0,2,1,14,15,300,0,28,20,4,2,63,48,5,2000,-1:-1,dia,show,slower,40,psnr,7208675,241.99,0.28,0:32.42,747,15.49,2881.35
1367,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,2.5,1.0,1.0,3.0,0.2,0.8,0.5,3,1,12,35,200,0,27,50,3,0,65,28,6,2000,-1:-1,hex,crop,medium,30,grain,434297,13.20,0.28,0:02.12,634,247.09,171.57
1368,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.6,1.2,2.0,0.4,0.7,0.0,2,2,14,45,240,1,28,30,3,3,68,38,6,2000,-1:-1,hex,crop,veryfast,10,ssim,3328195,20.48,0.34,0:12.62,165,40.01,1329.10
1369,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,0.5,1.0,1.1,2.4,0.5,0.9,0.4,2,2,10,45,230,3,29,30,3,0,67,18,5,2000,-2:-2,dia,show,placebo,10,animation,3623878,56.92,0.80,0:08.91,647,57.01,1447.33
1370,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,3.0,1.6,1.3,3.4,0.2,0.8,0.0,2,0,14,50,220,0,27,50,5,2,62,28,3,1000,1:1,umh,crop,placebo,30,animation,474765,28.68,0.21,0:04.21,685,122.98,188.20
138,None,None,None,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.2,5.0,0.6,0.8,0.3,1,1,8,20,220,3,28,20,5,4,60,48,1,1000,1:1,hex,show,medium,30,animation,8308862,117.30,0.34,0:15.26,770,33.10,3321.43
1371,--aud,--constrained-intra,None,None,None,--no-weightb,2.0,1.2,1.3,3.4,0.6,0.8,0.3,3,1,2,20,280,4,20,10,3,4,63,28,2,2000,-2:-2,umh,crop,placebo,40,ssim,18021044,91.11,0.45,0:12.95,707,39.18,7206.31
1372,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,1.5,1.4,1.0,2.2,0.2,0.6,0.6,0,1,4,10,260,4,30,0,4,4,62,38,6,2000,-2:-2,hex,crop,medium,0,animation,45863835,187.49,0.42,0:26.06,721,19.31,18344.33
1373,--aud,None,None,None,--slow-firstpass,--no-weightb,0.0,1.1,1.0,0.4,0.2,0.6,0.0,3,2,8,35,220,3,28,30,5,0,68,38,2,2000,-1:-1,umh,show,superfast,30,grain,4829020,11.77,0.64,0:02.92,424,179.72,1929.08
1374,None,None,None,None,--slow-firstpass,--weightb,2.5,1.1,1.4,0.8,0.2,0.9,0.2,2,2,8,50,270,3,29,10,5,1,61,28,3,2000,-1:-1,umh,crop,placebo,30,psnr,16823278,103.43,0.65,0:14.77,704,34.34,6727.12
1375,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.2,1.0,4.8,0.5,0.7,0.8,0,1,0,50,290,0,21,40,5,2,62,48,3,1000,1:1,hex,crop,slower,0,grain,1648777,22.55,0.28,0:03.69,617,139.86,658.30
1376,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.4,1.4,1.4,0.2,0.9,0.3,1,2,8,10,230,2,27,20,5,3,62,18,6,2000,-1:-1,umh,crop,fast,0,animation,8089916,459.06,0.68,1:01.89,742,8.09,3233.76
1377,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.1,1.1,4.2,0.3,0.8,0.5,1,2,4,45,210,3,27,50,3,4,66,18,6,2000,-2:-2,hex,crop,veryfast,30,animation,316918,8.17,0.43,0:02.45,351,215.32,124.58
1378,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.4,3.6,0.5,0.8,0.0,2,2,14,10,280,0,25,50,4,0,66,38,2,1000,1:1,dia,crop,slower,10,psnr,267460,125.48,1.26,0:36.61,346,13.71,104.78
1379,None,None,None,None,--slow-firstpass,--no-weightb,0.0,1.4,1.0,0.8,0.3,0.9,0.9,1,0,16,30,290,0,22,30,5,3,69,38,6,1000,-2:-2,umh,show,superfast,0,animation,4970325,11.17,0.21,0:01.73,655,314.78,1986.51
1380,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.5,1.3,1.3,2.4,0.5,0.6,0.4,1,1,2,0,260,2,22,0,3,4,62,38,5,2000,-2:-2,hex,show,veryslow,10,ssim,45835851,51.45,0.40,0:07.96,651,65.70,18333.13
139,None,None,None,--no-asm,None,--no-weightb,3.0,1.4,1.4,1.0,0.2,0.9,0.8,0,2,10,5,220,2,26,40,4,2,61,28,1,2000,-2:-2,umh,crop,slow,10,psnr,1045585,170.79,0.57,0:37.86,452,13.26,416.02
1381,--aud,None,None,None,None,--no-weightb,0.0,1.3,1.2,2.0,0.3,0.9,0.0,0,2,10,35,290,4,20,50,4,2,61,48,6,2000,-2:-2,dia,crop,placebo,40,animation,404248,30.07,1.08,0:06.17,504,82.73,159.46
1382,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.1,1.2,1.6,0.5,0.7,0.5,0,2,2,20,240,4,22,40,5,0,65,38,1,1000,1:1,hex,show,fast,40,animation,1325688,75.09,0.34,0:10.32,730,49.06,528.04
1383,--aud,--constrained-intra,None,--no-asm,None,--weightb,0.0,1.5,1.0,1.2,0.6,0.7,0.1,3,1,10,5,250,1,21,20,3,4,65,28,3,1000,-1:-1,dia,crop,fast,10,animation,8380805,125.28,0.28,0:16.58,756,30.36,3350.16
1384,--aud,None,None,None,None,--no-weightb,0.0,1.3,1.3,4.6,0.3,0.6,0.2,3,0,14,10,300,3,29,20,3,4,62,28,3,1000,-1:-1,hex,show,veryfast,30,grain,12681870,12.92,0.29,0:02.01,656,275.46,5071.07
1385,None,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.2,1.2,4.4,0.6,0.9,0.0,3,2,10,35,300,2,28,0,5,4,67,38,2,2000,1:1,umh,show,fast,40,animation,45692606,177.48,0.35,0:25.19,705,20.01,18275.83
1386,--aud,None,None,--no-asm,--slow-firstpass,--weightb,2.0,1.5,1.3,2.6,0.2,0.6,0.7,3,2,2,45,290,0,28,30,5,3,64,28,4,2000,1:1,hex,crop,veryfast,0,ssim,3299951,71.03,0.49,0:10.07,709,50.35,1317.83
1387,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.5,1.0,4.4,0.5,0.9,0.9,2,1,16,30,270,2,25,10,3,0,60,18,2,2000,-2:-2,dia,crop,ultrafast,30,ssim,32653795,53.54,0.25,0:07.30,736,71.13,13059.16
1388,--aud,None,None,--no-asm,--slow-firstpass,--weightb,1.5,1.5,1.0,4.4,0.2,0.6,0.6,2,1,16,30,250,4,25,30,4,1,68,38,3,2000,-1:-1,hex,show,fast,40,animation,3633313,126.07,0.42,0:16.78,753,30.04,1451.20
1389,--aud,--constrained-intra,None,None,None,--weightb,1.0,1.6,1.2,4.6,0.2,0.7,0.8,2,2,14,40,300,0,20,30,5,3,67,18,5,2000,-1:-1,hex,show,medium,30,animation,3575044,40.24,1.05,0:08.91,462,56.95,1427.84
1390,--aud,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.5,1.0,1.1,2.4,0.5,0.7,0.7,0,0,10,45,220,0,21,50,5,0,60,48,1,1000,-2:-2,hex,show,slow,30,psnr,311764,7.65,0.17,0:01.32,591,423.00,122.87
140,--aud,None,None,None,None,--weightb,2.0,1.4,1.2,4.2,0.5,0.7,0.2,3,1,2,20,280,3,26,10,4,0,60,18,2,2000,-2:-2,hex,show,fast,40,animation,18677062,26.39,0.42,0:03.89,689,136.13,7468.72
1391,None,None,None,None,None,--weightb,0.0,1.6,1.3,2.4,0.2,0.6,0.0,2,1,16,5,220,1,27,10,3,1,65,18,2,1000,-1:-1,dia,crop,fast,30,ssim,17411872,25.23,0.21,0:03.60,706,147.12,6962.64
1392,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.3,1.3,2.4,0.3,0.7,0.9,1,2,10,0,210,1,29,0,3,2,61,48,6,2000,1:1,dia,show,veryslow,30,ssim,45759357,206.20,0.45,0:28.83,716,17.56,18302.53
1393,None,--constrained-intra,None,--no-asm,None,--weightb,0.5,1.1,1.3,4.6,0.4,0.8,0.5,0,2,0,50,230,3,26,20,4,0,62,28,5,2000,-2:-2,umh,show,faster,40,psnr,9346420,235.12,0.40,0:32.04,735,15.68,3737.35
1394,None,None,None,--no-asm,None,--no-weightb,2.0,1.4,1.1,4.6,0.2,0.9,0.3,1,1,6,35,250,3,24,30,3,1,67,38,5,1000,-1:-1,umh,crop,slower,10,grain,3771119,418.90,0.46,0:57.17,733,8.77,1506.30
1395,--aud,None,None,--no-asm,None,--no-weightb,1.0,1.5,1.0,4.2,0.4,0.6,0.0,3,0,6,30,260,2,26,30,3,4,62,28,5,1000,-1:-1,hex,crop,faster,40,animation,4510420,119.92,0.22,0:15.45,777,32.56,1802.04
1396,None,None,None,None,None,--no-weightb,2.0,1.1,1.2,1.0,0.2,0.7,0.0,2,0,16,20,260,4,27,40,5,4,68,48,5,1000,-2:-2,hex,crop,veryslow,30,ssim,1280139,26.50,0.37,0:03.99,673,129.26,510.40
1397,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.3,1.0,1.8,0.3,0.6,0.8,1,0,0,50,240,2,30,0,3,4,60,38,6,2000,1:1,hex,show,fast,40,grain,43059994,177.43,0.50,0:24.07,739,20.91,17222.79
1398,--aud,None,None,None,None,--no-weightb,0.5,1.2,1.3,0.2,0.2,0.6,0.7,0,0,0,25,230,1,28,30,4,0,64,18,6,2000,1:1,hex,show,medium,0,animation,3318605,27.87,0.32,0:04.26,661,121.16,1326.23
1399,--aud,None,None,None,None,--weightb,3.0,1.6,1.2,2.0,0.2,0.8,0.3,3,1,10,20,230,2,23,20,3,1,64,38,2,2000,1:1,dia,show,slower,40,animation,7797745,56.82,0.30,0:08.12,703,62.81,3116.99
1400,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.1,1.2,0.6,0.9,0.2,2,2,10,40,290,4,26,50,3,3,63,18,4,2000,-2:-2,dia,crop,slow,0,psnr,285969,118.02,1.19,0:26.72,446,18.81,112.15
15,None,None,None,None,None,--weightb,1.0,1.6,1.0,4.0,0.2,0.6,0.8,2,1,14,15,250,2,27,30,5,4,67,28,2,2000,-1:-1,hex,crop,veryslow,30,grain,3767282,41.01,0.39,0:05.81,712,88.00,1504.77
141,None,--constrained-intra,None,--no-asm,None,--no-weightb,1.5,1.1,1.3,3.2,0.5,0.7,0.6,0,0,8,0,280,3,20,10,4,2,66,18,2,2000,1:1,umh,crop,slow,10,ssim,21808753,385.92,0.30,0:49.40,781,10.15,8721.55
1401,None,--constrained-intra,None,--no-asm,None,--weightb,2.5,1.2,1.3,2.2,0.2,0.7,0.7,0,0,16,40,210,1,29,30,3,1,67,48,6,2000,-1:-1,umh,crop,superfast,40,psnr,3905330,159.24,0.20,0:21.00,759,23.96,1560.49
1402,None,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.1,1.0,5.0,0.3,0.7,0.0,0,2,12,20,210,1,23,20,5,1,65,38,4,2000,-2:-2,hex,crop,fast,40,grain,8822300,151.75,0.30,0:50.93,298,9.84,3526.75
1403,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,1.0,1.3,1.1,2.2,0.2,0.6,0.0,2,0,14,50,220,3,22,40,4,4,64,28,2,1000,1:1,umh,show,fast,30,ssim,1573238,24.50,0.22,0:03.47,712,149.86,627.59
1404,None,None,None,--no-asm,None,--weightb,3.0,1.6,1.4,1.8,0.2,0.7,0.4,1,0,12,45,220,3,29,0,5,1,65,38,2,1000,-1:-1,dia,crop,faster,0,psnr,44511284,56.65,0.32,0:08.04,708,65.00,17803.31
1405,None,None,None,--no-asm,--slow-firstpass,--no-weightb,2.0,1.3,1.1,4.4,0.3,0.8,0.7,1,1,14,5,250,3,20,50,4,0,60,38,3,2000,1:1,umh,show,slower,40,grain,470973,185.24,0.34,0:24.78,748,20.29,186.27
1406,--aud,None,None,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.0,1.4,0.3,0.9,0.4,1,0,10,40,220,3,29,0,3,2,65,18,5,2000,1:1,dia,show,veryfast,10,psnr,44785143,75.81,0.40,0:10.39,733,49.72,17912.85
1407,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.5,1.0,1.2,1.0,0.6,0.6,0.5,2,2,8,5,260,3,20,10,5,4,63,38,2,1000,1:1,dia,crop,placebo,40,ssim,17293064,262.58,0.80,0:36.09,729,13.92,6915.01
1408,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,2.5,1.5,1.3,0.2,0.5,0.9,0.0,1,0,2,15,240,1,30,10,4,2,63,18,5,1000,-1:-1,dia,show,veryslow,0,ssim,19633859,318.75,0.35,0:41.96,760,11.95,7851.24
1409,None,None,None,None,None,--no-weightb,1.5,1.6,1.2,2.6,0.6,0.8,0.7,2,1,12,20,280,0,25,40,3,4,66,38,4,1000,-1:-1,umh,show,superfast,10,grain,1494782,6.64,0.24,0:01.24,554,451.41,595.59
1410,--aud,None,None,--no-asm,None,--weightb,2.0,1.0,1.4,3.2,0.4,0.7,0.9,0,1,14,5,220,3,21,20,3,3,63,48,1,2000,-2:-2,dia,crop,slow,0,ssim,6548764,128.92,0.37,0:17.01,760,29.66,2617.33
142,None,--constrained-intra,None,--no-asm,--slow-firstpass,--no-weightb,1.0,1.4,1.1,4.0,0.6,0.7,0.2,3,2,10,0,200,0,21,30,4,0,68,28,6,1000,-1:-1,umh,crop,superfast,10,psnr,3691170,201.51,0.86,0:28.80,702,17.44,1473.94
1411,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.6,1.2,1.4,0.5,0.6,0.5,1,0,16,20,200,2,20,50,4,1,62,28,1,1000,-2:-2,hex,show,faster,10,ssim,476946,55.48,0.19,0:07.35,756,69.14,189.14
1412,None,None,None,--no-asm,--slow-firstpass,--weightb,0.0,1.5,1.3,4.8,0.5,0.6,0.6,2,0,0,50,240,2,23,20,3,3,61,28,4,2000,-1:-1,umh,crop,superfast,10,grain,11929590,136.85,0.33,0:18.51,740,27.20,4770.63
1413,--aud,None,None,--no-asm,None,--weightb,1.5,1.2,1.3,3.0,0.2,0.8,0.0,1,0,14,10,260,1,26,40,4,3,62,38,3,1000,1:1,umh,crop,veryslow,40,grain,1445818,395.80,0.27,0:54.06,732,9.27,576.62
1414,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,0.5,1.2,1.3,4.6,0.5,0.7,0.8,3,0,14,35,200,1,27,30,4,0,64,48,5,2000,1:1,umh,crop,slow,40,grain,4158231,433.14,0.27,0:58.62,739,8.55,1661.59
1415,--aud,--constrained-intra,None,--no-asm,None,--weightb,2.0,1.3,1.1,1.2,0.2,0.9,0.9,2,1,8,45,260,0,28,20,3,3,63,48,5,1000,-2:-2,dia,crop,slower,40,psnr,7340590,241.12,0.28,0:32.20,749,15.59,2934.12
1416,--aud,None,None,--no-asm,--slow-firstpass,--no-weightb,3.0,1.0,1.4,0.4,0.4,0.9,0.3,0,2,14,20,240,0,21,0,5,4,69,48,1,2000,-2:-2,umh,crop,slow,30,animation,44133009,140.81,0.39,0:19.71,716,25.54,17651.99
1417,None,None,None,None,--slow-firstpass,--no-weightb,2.5,1.4,1.3,4.8,0.4,0.8,0.4,0,2,0,45,210,4,26,20,4,0,63,48,5,1000,1:1,hex,show,medium,0,grain,8773341,35.54,0.28,0:05.18,691,99.90,3508.13
1418,None,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.3,4.4,0.6,0.8,0.9,2,0,2,35,220,4,22,50,3,2,67,48,1,1000,1:1,hex,show,placebo,0,ssim,285749,51.15,0.24,0:06.78,757,75.33,112.00
1419,--aud,None,None,None,--slow-firstpass,--no-weightb,2.5,1.3,1.3,2.6,0.5,0.7,0.3,2,0,14,15,300,3,22,30,4,1,62,18,6,1000,1:1,hex,show,veryslow,0,psnr,3593433,55.43,0.28,0:08.01,694,63.38,1435.70
1420,None,--constrained-intra,None,None,None,--weightb,0.5,1.5,1.3,0.2,0.2,0.6,0.8,1,2,2,45,290,1,26,40,5,0,64,18,4,1000,1:1,umh,crop,fast,10,animation,1267860,22.76,0.26,0:03.59,640,144.14,504.99
143,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,1.0,1.0,1.1,2.6,0.5,0.9,0.4,1,0,14,40,300,1,25,20,4,4,62,28,5,2000,-1:-1,dia,crop,placebo,10,ssim,10578002,89.24,0.24,0:12.25,730,41.31,4229.52
1421,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,2.5,1.2,1.2,4.8,0.3,0.8,0.7,3,2,8,15,270,2,30,50,4,4,67,48,2,1000,-1:-1,umh,crop,fast,0,grain,433330,175.49,0.49,0:32.85,535,15.29,171.12
1422,--aud,None,None,--no-asm,None,--no-weightb,0.5,1.1,1.2,2.4,0.4,0.7,0.9,1,0,8,50,260,0,20,40,5,1,68,48,1,1000,1:1,dia,crop,superfast,10,ssim,1227905,18.82,0.20,0:02.78,683,187.98,489.21
1423,--aud,None,None,None,--slow-firstpass,--weightb,3.0,1.6,1.4,1.6,0.3,0.8,0.7,3,0,4,45,220,0,30,20,4,0,60,38,1,2000,-1:-1,hex,crop,veryslow,30,grain,8567422,69.01,0.26,0:09.24,749,55.05,3424.47
1424,None,None,None,None,--slow-firstpass,--weightb,1.0,1.5,1.4,2.2,0.3,0.6,0.9,1,2,0,35,280,3,25,30,5,1,62,48,6,2000,-1:-1,dia,crop,veryfast,0,grain,4384339,9.04,0.27,0:01.54,601,353.84,1752.53
1425,--aud,None,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.2,0.4,0.3,0.6,0.6,2,0,6,0,240,4,24,0,5,4,67,28,5,1000,-1:-1,dia,show,superfast,0,grain,46357043,55.90,0.31,0:07.84,716,66.59,18541.61
1426,--aud,--constrained-intra,None,None,--slow-firstpass,--weightb,2.0,1.4,1.2,5.0,0.5,0.6,0.6,0,1,2,40,210,4,20,40,4,2,62,18,1,2000,1:1,dia,crop,ultrafast,10,grain,1598837,3.59,0.33,0:00.90,435,649.26,637.29
1427,--aud,None,None,--no-asm,None,--weightb,2.0,1.5,1.2,0.6,0.2,0.8,0.8,2,1,16,25,270,2,22,20,3,3,68,28,3,1000,-1:-1,umh,crop,veryfast,40,animation,8445303,169.30,0.43,0:22.26,762,22.63,3375.97
1428,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.6,1.4,3.4,0.3,0.7,0.6,2,1,6,15,250,2,28,20,3,3,65,18,1,2000,-1:-1,dia,show,slow,40,animation,8095957,140.09,0.37,0:18.29,767,27.52,3236.28
1429,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,3.0,1.1,1.2,4.2,0.5,0.8,0.9,1,0,0,25,270,2,20,0,3,0,67,38,6,1000,1:1,dia,show,veryfast,10,animation,47727745,84.53,0.39,0:11.65,728,44.36,19089.89
1430,None,None,None,None,--slow-firstpass,--weightb,1.5,1.3,1.1,4.8,0.4,0.6,0.4,1,2,2,25,210,0,25,10,3,1,61,38,5,1000,-2:-2,hex,show,fast,30,psnr,17851437,32.31,0.33,0:04.69,694,111.36,7138.37
144,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.0,1.2,1.0,0.8,0.5,0.8,0.4,3,2,12,5,200,4,28,20,5,4,61,48,1,2000,-2:-2,dia,show,superfast,30,grain,12427378,78.57,1.48,0:20.72,386,24.27,4968.44
1431,None,--constrained-intra,None,None,--slow-firstpass,--no-weightb,0.0,1.6,1.2,2.4,0.6,0.9,0.9,2,2,2,50,200,2,24,0,3,4,67,38,1,2000,-2:-2,umh,crop,superfast,40,animation,49128902,11.20,0.30,0:02.13,539,282.33,19650.35
1432,--aud,None,None,None,None,--weightb,0.5,1.5,1.3,2.2,0.2,0.6,0.2,3,0,2,20,250,4,20,0,4,3,68,48,5,1000,-2:-2,hex,crop,veryslow,10,ssim,42614583,52.67,0.40,0:08.18,648,63.77,17044.63
1433,None,--constrained-intra,None,None,None,--weightb,2.5,1.3,1.0,0.4,0.6,0.7,0.0,1,2,6,35,270,4,29,0,3,4,62,28,3,1000,-1:-1,umh,crop,faster,30,psnr,46947179,20.05,0.44,0:03.33,614,167.40,18777.66
1434,--aud,None,None,None,--slow-firstpass,--no-weightb,0.0,1.5,1.2,2.0,0.3,0.6,0.6,3,2,14,45,280,1,23,20,3,2,66,38,2,2000,-1:-1,dia,crop,ultrafast,30,psnr,13563583,17.04,0.27,0:07.20,240,70.89,5422.90
1435,--aud,--constrained-intra,None,--no-asm,--slow-firstpass,--weightb,0.5,1.3,1.4,1.8,0.4,0.9,0.7,3,1,12,35,270,1,23,40,4,3,69,18,1,1000,-2:-2,hex,crop,ultrafast,30,grain,1533157,17.66,0.29,0:05.31,337,96.86,610.83
1436,--aud,None,None,--no-asm,None,--no-weightb,2.0,1.3,1.1,0.8,0.2,0.6,0.1,3,2,16,50,240,2,26,40,4,4,61,38,1,1000,1:1,hex,show,fast,30,animation,1347185,130.77,1.06,0:48.63,271,10.30,536.67
1437,--aud,None,None,--no-asm,None,--weightb,0.5,1.6,1.3,3.6,0.4,0.7,0.6,0,1,16,45,300,3,24,40,3,3,68,18,3,1000,-2:-2,hex,show,fast,30,grain,1504082,100.12,0.40,0:13.31,755,37.95,599.52
1438,--aud,None,None,None,None,--no-weightb,1.0,1.2,1.2,1.2,0.5,0.9,0.3,0,2,4,35,270,2,29,10,3,2,64,28,4,1000,-1:-1,umh,crop,faster,10,ssim,19057712,28.57,0.37,0:04.52,639,114.49,7620.87
1439,--aud,--constrained-intra,None,--no-asm,None,--weightb,3.0,1.2,1.0,0.2,0.2,0.9,0.5,0,1,4,45,230,0,27,10,3,4,64,38,6,1000,-1:-1,dia,crop,faster,10,grain,20566721,117.08,0.40,0:15.33,766,33.07,8224.52
1440,--aud,None,None,None,None,--no-weightb,0.5,1.0,1.0,1.0,0.6,0.7,0.9,3,1,6,10,270,1,23,30,5,3,63,38,1,1000,-1:-1,dia,show,superfast,30,grain,4941543,4.87,0.22,0:01.21,419,463.33,1974.20
145,None,None,None,--no-asm,None,--no-weightb,1.5,1.4,1.0,2.4,0.5,0.7,0.4,0,0,16,45,300,0,25,30,5,1,61,38,2,2000,-2:-2,umh,show,slow,40,psnr,4526943,362.98,0.29,0:46.74,777,10.73,1809.12
1441,None,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.1,1.4,0.4,0.4,0.8,0.4,1,2,12,35,270,4,30,30,5,3,66,18,2,1000,-1:-1,hex,crop,fast,30,grain,3252611,182.84,1.31,0:34.80,529,14.44,1298.84
1442,None,None,None,None,--slow-firstpass,--no-weightb,0.5,1.3,1.3,4.2,0.6,0.6,0.3,3,2,0,0,230,3,23,40,4,2,62,18,6,2000,1:1,dia,show,veryfast,0,animation,1321673,5.82,0.27,0:01.10,551,511.26,527.46
1443,--aud,None,None,None,None,--weightb,0.5,1.2,1.0,2.6,0.6,0.7,0.4,2,2,12,35,280,3,29,20,3,4,67,28,3,1000,-2:-2,umh,show,ultrafast,10,animation,14572724,22.26,0.80,0:04.50,512,115.36,5826.57
1444,--aud,--constrained-intra,None,--no-asm,None,--no-weightb,3.0,1.4,1.2,1.2,0.3,0.6,0.4,1,1,14,50,270,2,29,20,4,2,65,48,5,1000,1:1,hex,show,superfast,10,animation,9697103,58.11,0.31,0:07.78,750,65.15,3876.51
