,cabac,ref,deblock,analyse,me,subme,mixed_ref,me_range,trellis,8x8dct,fast_pskip,chroma_qp_offset,bframes,b_pyramid,b_adapt,direct,weightb,weightp,scenecut,rc_lookahead,mbtree,aq-mode
video_773,-0.26,-0.03,-0.03,-0.03,-0.03,-0.03,-0.01,-0.05,0.03,-0.04,-0.04,-0.11,-0.0,-0.02,0.0,0.02,-0.02,0.01,-0.02,0.08,-0.91,0.01
video_774,-0.29,-0.13,-0.05,-0.01,-0.09,-0.13,0.04,-0.07,-0.04,-0.1,-0.1,-0.1,-0.05,-0.0,-0.03,-0.0,-0.05,0.01,-0.02,0.01,-0.31,-0.32
video_775,-0.23,0.02,-0.11,-0.08,-0.06,-0.45,0.04,-0.07,0.11,-0.18,-0.06,-0.04,-0.03,0.02,0.14,-0.0,-0.08,0.01,-0.01,0.03,0.29,-0.55
video_776,-0.28,0.04,-0.1,-0.06,-0.09,-0.28,-0.0,-0.06,0.08,-0.14,-0.08,0.01,-0.02,-0.15,0.17,0.02,-0.23,0.05,-0.01,0.06,-0.47,0.03
video_777,-0.46,0.01,-0.09,-0.06,-0.05,-0.37,0.08,-0.09,0.17,-0.12,-0.04,-0.12,-0.03,0.05,0.01,0.02,0.06,-0.0,-0.0,0.02,-0.21,-0.4
video_778,-0.57,0.01,-0.08,-0.02,-0.09,-0.4,0.05,-0.07,0.2,-0.17,-0.06,-0.05,-0.03,-0.09,0.06,-0.01,-0.13,0.01,0.03,0.02,0.29,-0.24
video_779,-0.38,0.03,-0.07,-0.03,-0.1,-0.22,0.01,-0.03,0.13,-0.11,-0.07,-0.05,-0.06,-0.02,0.07,0.03,-0.1,0.02,0.1,0.05,-0.73,0.57
video_780,-0.11,-0.12,-0.05,-0.01,-0.04,-0.23,-0.0,-0.04,0.05,-0.14,-0.06,-0.09,-0.07,-0.09,0.12,-0.01,-0.23,-0.01,-0.0,0.03,-0.23,-0.41
video_781,-0.28,0.01,-0.12,-0.07,-0.06,-0.29,0.02,-0.08,0.13,-0.18,-0.05,-0.12,-0.04,-0.11,0.06,0.04,-0.11,0.06,-0.02,0.07,-0.34,-0.24
video_782,-0.23,0.11,-0.16,-0.13,-0.04,-0.52,0.0,-0.09,0.08,-0.27,-0.09,-0.02,-0.04,-0.02,0.2,0.01,-0.23,0.05,-0.04,0.1,0.06,-0.15
video_783,-0.25,-0.26,-0.05,-0.03,-0.08,-0.15,0.01,-0.02,-0.08,-0.1,-0.09,-0.06,-0.04,0.08,-0.04,-0.01,0.01,-0.01,0.03,0.01,-0.21,-0.44
video_784,-0.36,0.06,-0.16,-0.12,-0.13,-0.31,0.06,-0.11,0.22,-0.17,-0.07,-0.03,-0.06,-0.01,-0.01,0.06,-0.02,0.05,0.01,0.05,0.11,-0.37
video_785,-0.58,-0.02,-0.05,-0.05,-0.03,-0.17,0.0,-0.07,0.13,-0.06,0.0,-0.01,0.02,0.01,-0.12,0.04,0.04,0.05,0.07,0.07,-0.71,0.5
video_786,-0.11,0.09,-0.14,-0.09,-0.06,-0.4,-0.02,-0.07,0.09,-0.26,-0.09,-0.01,-0.1,-0.07,0.18,0.01,-0.34,0.06,-0.01,0.08,0.3,-0.36
video_787,-0.26,0.0,0.0,-0.02,-0.07,-0.09,-0.01,-0.05,-0.07,-0.07,-0.17,-0.04,-0.06,-0.03,0.22,-0.0,-0.27,-0.01,-0.05,0.06,-0.42,-0.32
video_788,-0.28,0.02,-0.08,-0.07,-0.08,-0.35,0.03,-0.04,0.1,-0.13,-0.05,-0.04,-0.03,0.09,-0.02,-0.01,-0.0,-0.03,0.06,0.02,0.58,-0.66
video_789,-0.09,0.07,-0.14,-0.1,-0.06,-0.33,-0.02,-0.06,0.1,-0.23,-0.07,-0.01,-0.06,-0.16,0.14,0.05,-0.31,0.09,-0.02,0.09,0.03,-0.36
video_790,-0.28,0.01,-0.08,-0.04,-0.07,-0.38,-0.0,-0.04,0.1,-0.16,-0.07,-0.02,-0.04,-0.09,0.14,-0.01,-0.22,0.01,-0.01,0.03,-0.14,-0.26
video_791,-0.29,-0.15,-0.03,-0.02,-0.1,-0.18,0.01,-0.03,-0.06,-0.08,-0.12,-0.02,-0.02,0.02,0.04,0.01,-0.13,-0.02,-0.01,0.0,-0.23,-0.36
video_792,-0.35,0.03,-0.06,-0.04,-0.06,-0.36,0.01,-0.03,0.1,-0.17,-0.05,-0.01,0.0,-0.03,0.06,-0.03,-0.16,0.03,0.01,0.03,0.71,-0.5
video_793,-0.45,0.04,-0.11,-0.1,-0.09,-0.37,-0.03,-0.06,0.11,-0.22,-0.05,-0.04,-0.01,-0.17,0.13,0.01,-0.22,0.09,-0.01,0.06,-0.04,-0.03
video_794,-0.71,-0.03,-0.03,-0.02,-0.08,-0.2,0.05,-0.06,0.2,-0.01,-0.05,-0.07,-0.02,0.13,-0.03,0.03,0.07,-0.03,0.12,0.03,-0.63,0.45
video_795,-0.18,0.01,-0.07,-0.03,-0.08,-0.31,0.02,-0.04,0.14,-0.21,-0.05,-0.06,-0.02,0.07,0.01,-0.01,-0.12,0.01,-0.0,0.01,0.65,-0.64
video_796,-0.3,0.0,-0.03,-0.03,-0.12,-0.17,-0.01,-0.01,0.17,0.02,-0.07,0.04,-0.05,0.1,0.04,0.02,0.01,-0.03,0.14,0.04,-0.77,0.65
video_797,-0.16,0.03,-0.09,-0.06,-0.04,-0.29,-0.0,-0.05,0.12,-0.21,-0.05,-0.02,-0.04,-0.07,0.04,-0.0,-0.16,0.06,0.02,0.06,0.5,-0.65
video_798,-0.15,0.08,-0.14,-0.11,-0.02,-0.39,-0.02,-0.07,0.06,-0.27,-0.06,-0.01,-0.05,-0.1,0.11,0.02,-0.29,0.09,-0.04,0.07,0.34,-0.34
video_799,-0.12,0.07,-0.13,-0.09,-0.04,-0.34,-0.03,-0.06,0.05,-0.22,-0.06,-0.03,-0.03,-0.19,0.1,0.02,-0.37,0.1,-0.04,0.11,0.07,-0.22
video_800,-0.46,0.01,-0.02,0.0,-0.02,-0.17,0.0,-0.05,0.08,-0.0,-0.0,-0.09,0.01,0.09,-0.05,0.0,0.07,0.0,0.02,0.02,-0.89,0.57
video_801,-0.38,-0.13,-0.04,0.01,-0.08,-0.17,0.03,-0.05,0.13,-0.06,-0.04,-0.08,-0.02,0.06,-0.02,-0.06,0.15,-0.05,0.04,-0.03,-0.69,0.1
video_802,-0.58,0.0,-0.07,-0.07,-0.12,-0.2,-0.03,-0.06,0.18,-0.12,-0.07,-0.03,-0.05,0.02,0.11,0.03,-0.19,0.01,0.05,0.03,-0.25,-0.13
video_803,-0.28,0.01,-0.03,-0.02,-0.03,-0.07,-0.01,-0.01,-0.04,-0.05,-0.08,0.02,0.01,0.11,0.08,0.02,-0.07,-0.03,0.07,-0.02,-0.93,0.33
video_804,-0.14,0.02,-0.07,-0.03,-0.08,-0.32,0.0,-0.06,0.09,-0.19,-0.06,-0.06,-0.05,-0.02,0.11,-0.03,-0.26,0.03,0.0,0.07,0.24,-0.59
video_805,-0.52,-0.0,-0.08,-0.07,-0.14,-0.23,0.02,-0.03,0.22,-0.1,-0.05,-0.0,-0.0,-0.07,-0.2,-0.0,0.0,0.07,0.2,0.03,0.74,-0.39
video_806,-0.35,-0.02,-0.06,-0.03,-0.04,0.0,0.05,-0.08,0.15,-0.07,-0.02,-0.11,-0.07,-0.21,-0.21,0.02,0.04,0.08,0.14,0.05,-0.76,0.68
video_807,-0.37,-0.02,-0.05,-0.02,-0.08,-0.36,0.04,-0.04,0.1,-0.12,-0.03,-0.02,-0.03,-0.03,0.03,-0.03,-0.03,0.02,0.02,0.0,0.65,-0.58
video_808,-0.61,-0.02,-0.06,-0.05,-0.12,-0.13,0.02,-0.04,0.15,-0.08,-0.03,-0.06,-0.02,0.02,-0.13,-0.01,0.03,0.03,0.11,0.02,0.25,-0.56
video_809,-0.14,0.05,-0.09,-0.04,-0.06,-0.39,0.01,-0.05,0.09,-0.17,-0.08,-0.01,-0.06,-0.06,0.11,-0.0,-0.28,0.02,-0.01,0.03,0.16,-0.48
video_810,-0.25,0.03,-0.07,-0.04,-0.08,-0.3,-0.01,-0.03,0.1,-0.13,-0.06,-0.02,-0.05,-0.09,0.09,-0.03,-0.21,0.02,0.04,0.01,0.28,-0.56
video_811,-0.07,0.01,-0.04,-0.03,-0.03,-0.18,-0.03,-0.02,0.1,-0.1,-0.04,-0.02,-0.05,-0.03,-0.01,-0.03,-0.13,-0.02,0.01,0.0,0.79,-0.73
video_812,-0.67,-0.08,-0.04,-0.01,-0.03,-0.12,0.07,-0.09,0.14,-0.07,0.03,-0.2,0.01,-0.15,-0.12,0.07,0.11,0.09,0.01,0.08,-0.68,0.52
video_813,-0.41,-0.02,-0.06,-0.06,-0.09,-0.25,-0.0,-0.05,0.04,-0.11,-0.12,-0.05,-0.04,-0.08,0.09,-0.01,-0.16,-0.0,0.02,0.01,-0.42,0.05
video_814,-0.58,-0.07,-0.02,0.0,-0.04,-0.31,-0.03,-0.04,0.08,-0.11,-0.04,0.02,0.0,0.3,0.12,-0.06,-0.0,-0.15,0.1,-0.08,-0.25,-0.21
video_815,-0.67,-0.03,-0.04,-0.02,-0.02,-0.21,0.03,-0.07,0.08,-0.05,0.01,-0.04,0.02,-0.02,-0.07,0.04,0.09,0.06,0.03,0.04,-0.65,0.4
video_816,-0.61,-0.05,-0.06,-0.06,-0.1,-0.15,0.01,-0.04,0.1,-0.08,-0.04,-0.03,-0.03,-0.01,-0.14,-0.02,0.05,0.05,0.13,0.03,0.39,-0.53
video_817,-0.19,0.0,-0.05,-0.05,-0.1,-0.24,0.0,-0.01,0.05,-0.09,-0.03,-0.01,-0.01,0.09,-0.06,-0.05,-0.01,0.02,0.03,0.01,0.83,-0.68
video_818,-0.36,-0.1,-0.02,-0.02,-0.16,-0.18,0.0,-0.06,0.17,-0.07,-0.17,-0.12,-0.11,0.15,0.01,-0.04,0.12,-0.08,0.05,-0.02,-0.18,-0.4
video_819,-0.62,0.02,-0.09,-0.04,-0.11,-0.48,0.05,-0.08,0.12,-0.12,-0.04,-0.12,-0.01,-0.09,0.07,-0.0,-0.01,0.05,0.04,0.05,-0.21,0.2
video_820,-0.5,-0.02,-0.07,-0.06,-0.08,-0.17,-0.02,-0.05,0.09,-0.14,-0.04,-0.06,-0.01,-0.05,0.1,0.01,-0.13,0.02,-0.0,0.02,-0.34,-0.18
video_821,-0.67,-0.03,-0.02,-0.01,-0.02,-0.27,0.02,-0.07,0.07,-0.05,0.01,-0.04,0.02,0.05,-0.02,0.02,0.06,0.03,-0.0,0.03,-0.61,0.26
video_822,-0.38,0.03,-0.09,-0.07,-0.07,-0.4,0.05,-0.07,0.17,-0.18,-0.1,-0.07,-0.04,0.07,0.12,-0.02,-0.05,-0.06,-0.0,0.04,-0.12,-0.34
video_823,-0.39,0.01,-0.07,-0.05,-0.1,-0.28,0.01,-0.05,0.17,-0.09,-0.05,-0.06,-0.04,-0.12,0.07,-0.02,-0.15,0.02,0.01,0.03,-0.08,-0.33
video_824,-0.03,0.01,0.02,-0.0,-0.0,-0.02,-0.04,0.0,-0.0,0.0,-0.03,-0.1,-0.02,0.06,-0.12,-0.1,0.02,-0.06,0.02,-0.05,-0.85,0.6
video_825,-0.1,0.0,-0.04,-0.04,-0.04,-0.24,-0.02,-0.0,0.09,-0.09,-0.05,-0.03,-0.03,-0.01,0.01,-0.05,-0.13,-0.04,0.01,-0.0,0.78,-0.71
video_826,-0.09,0.1,-0.14,-0.09,-0.06,-0.41,-0.03,-0.04,0.1,-0.25,-0.1,0.0,-0.04,-0.07,0.06,0.0,-0.35,0.1,0.01,0.08,0.42,-0.37
video_827,-0.73,0.0,-0.06,-0.04,-0.11,-0.28,0.03,-0.05,0.1,-0.11,-0.06,-0.01,-0.03,-0.04,-0.01,0.01,-0.02,0.03,0.11,0.04,-0.17,-0.01
video_828,-0.18,0.05,-0.09,-0.07,-0.04,-0.32,-0.03,-0.05,0.06,-0.15,-0.06,-0.03,-0.04,-0.14,0.15,-0.01,-0.32,0.04,-0.04,0.06,0.17,-0.41
video_829,-0.19,-0.01,-0.03,-0.05,-0.19,-0.22,-0.01,0.01,0.19,-0.04,-0.12,0.01,-0.11,0.09,0.19,0.02,-0.16,-0.07,0.19,-0.02,-0.28,-0.47
video_830,-0.51,0.01,-0.06,-0.02,-0.16,-0.25,0.03,-0.04,0.25,-0.15,-0.05,-0.08,-0.05,0.01,-0.04,-0.03,-0.05,-0.05,0.07,0.02,0.25,-0.41
video_831,-0.52,0.0,-0.09,-0.04,-0.08,-0.42,0.04,-0.08,0.17,-0.15,-0.06,-0.02,-0.04,-0.01,0.06,-0.01,-0.1,-0.01,0.06,0.02,0.32,-0.33
video_832,-0.43,0.01,-0.12,-0.06,-0.1,-0.25,0.06,-0.1,0.29,-0.12,-0.08,-0.18,-0.06,-0.16,-0.06,0.0,-0.03,0.05,0.04,0.07,-0.54,0.31
video_833,-0.59,-0.06,-0.07,-0.04,-0.04,-0.29,0.05,-0.07,0.17,-0.14,-0.05,-0.05,-0.06,0.07,-0.0,-0.01,-0.03,-0.04,0.02,0.02,0.27,-0.4
video_834,-0.76,-0.0,-0.03,-0.05,-0.07,-0.1,-0.01,-0.04,0.06,-0.07,-0.04,-0.0,-0.0,0.03,0.04,0.02,-0.03,-0.0,0.05,0.02,-0.38,-0.02
video_835,-0.14,0.03,-0.05,0.03,-0.1,-0.32,0.0,-0.07,0.15,-0.14,-0.1,-0.11,-0.17,-0.06,0.14,-0.03,-0.37,-0.02,-0.01,0.05,0.01,-0.33
video_836,-0.38,0.04,-0.09,-0.04,-0.1,-0.33,-0.01,-0.06,0.15,-0.18,-0.06,-0.06,-0.05,-0.05,0.09,0.0,-0.19,-0.01,0.02,0.03,-0.02,-0.3
video_837,-0.27,0.04,-0.08,-0.01,-0.07,-0.28,0.03,-0.09,0.2,-0.15,-0.04,-0.19,-0.09,-0.22,0.11,0.0,-0.25,-0.06,-0.05,0.04,-0.38,0.29
video_838,-0.25,0.09,-0.13,-0.11,-0.12,-0.41,-0.02,-0.06,0.16,-0.21,-0.11,0.02,-0.07,-0.1,0.27,0.02,-0.35,0.07,0.02,0.04,0.28,-0.23
video_839,-0.51,0.01,-0.07,-0.03,-0.05,-0.39,0.04,-0.06,0.2,-0.12,-0.1,-0.16,0.05,0.01,0.06,-0.05,-0.04,-0.08,0.01,-0.01,-0.51,0.24
video_840,-0.27,0.09,-0.1,-0.09,-0.16,-0.37,-0.02,-0.02,0.16,-0.17,-0.14,0.05,-0.09,-0.14,0.23,0.01,-0.36,0.07,0.06,0.01,0.29,-0.18
video_841,-0.2,0.08,-0.11,-0.05,-0.06,-0.44,0.01,-0.06,0.16,-0.12,-0.12,-0.05,0.02,-0.04,0.07,-0.02,-0.22,-0.01,0.03,0.02,0.44,-0.53
video_842,-0.87,-0.03,-0.06,-0.04,-0.18,-0.34,0.13,-0.1,0.21,-0.09,-0.05,-0.15,0.04,0.05,-0.01,0.05,0.14,0.01,0.04,0.04,-0.12,0.25
video_843,-0.51,0.01,-0.06,-0.02,-0.05,-0.2,0.05,-0.07,0.2,-0.06,-0.03,-0.08,-0.0,-0.03,-0.11,0.02,0.01,0.03,0.07,0.05,-0.75,0.61
video_844,-0.62,-0.03,-0.06,-0.03,-0.08,-0.22,0.04,-0.06,0.14,-0.07,-0.05,-0.03,0.01,0.04,-0.08,0.01,0.06,-0.0,0.11,0.03,-0.62,0.19
video_845,-0.46,0.03,-0.07,-0.06,0.05,-0.58,-0.01,-0.04,0.1,-0.09,-0.15,-0.08,0.21,0.18,0.11,-0.05,-0.13,-0.07,0.03,0.01,0.3,-0.41
video_846,-0.55,0.05,-0.1,-0.05,0.0,-0.47,0.05,-0.08,0.11,-0.28,-0.1,-0.03,0.07,0.04,0.11,-0.02,-0.09,-0.03,0.01,0.04,-0.02,-0.09
video_847,-0.16,-0.01,-0.04,-0.04,-0.08,-0.05,-0.0,0.0,0.07,0.01,-0.07,0.01,-0.07,0.07,-0.08,0.01,0.02,0.01,0.18,0.05,-0.93,0.5
video_848,-0.36,-0.01,-0.07,-0.04,-0.06,-0.37,0.01,-0.06,0.11,-0.19,-0.08,-0.12,-0.05,-0.08,0.09,-0.0,-0.26,-0.0,0.02,-0.0,-0.05,-0.14
video_849,-0.11,0.09,-0.15,-0.11,-0.06,-0.43,-0.03,-0.06,0.06,-0.25,-0.12,0.01,-0.05,-0.11,0.06,0.04,-0.37,0.12,-0.02,0.1,0.08,-0.13
video_850,-0.44,-0.02,-0.07,-0.02,-0.07,-0.25,0.05,-0.07,0.16,-0.11,-0.05,-0.16,-0.04,-0.12,0.07,0.03,-0.07,-0.03,-0.02,0.04,-0.57,0.09
video_851,-0.6,-0.04,-0.05,-0.03,-0.06,-0.2,0.05,-0.07,0.16,-0.1,-0.03,-0.12,0.01,-0.01,0.01,0.04,0.03,-0.02,0.01,0.03,-0.66,0.14
video_852,-0.18,0.0,-0.05,-0.05,-0.11,-0.12,-0.0,0.01,0.03,-0.01,-0.08,0.03,-0.09,-0.08,-0.05,0.0,-0.02,0.08,0.19,0.05,-0.79,0.6
video_853,-0.68,-0.0,-0.06,-0.0,-0.05,-0.42,0.07,-0.1,0.17,-0.18,-0.05,-0.11,0.04,-0.01,-0.01,-0.0,-0.02,-0.01,0.03,0.02,-0.16,0.03
video_854,-0.4,-0.04,-0.04,-0.02,-0.07,-0.15,0.07,-0.06,0.18,-0.03,-0.03,-0.23,-0.02,-0.05,-0.03,-0.02,0.09,-0.07,-0.01,0.02,-0.83,0.32
video_855,-0.12,0.05,-0.09,-0.01,-0.08,-0.35,0.02,-0.07,0.12,-0.17,-0.08,-0.13,-0.13,-0.17,0.2,0.02,-0.31,0.01,-0.01,0.07,-0.21,-0.24
video_856,-0.22,0.06,-0.1,-0.08,-0.01,-0.48,-0.0,-0.03,0.1,-0.21,-0.12,-0.03,0.03,0.04,0.14,-0.03,-0.23,-0.03,0.0,0.02,0.38,-0.5
video_857,-0.53,-0.07,-0.06,-0.0,-0.06,-0.18,0.05,-0.08,0.2,-0.1,-0.05,-0.26,-0.03,-0.03,-0.02,0.01,0.02,-0.05,0.0,0.01,-0.58,0.05
video_858,-0.23,0.07,-0.12,-0.06,-0.08,-0.35,-0.0,-0.08,0.16,-0.22,-0.08,-0.09,-0.09,-0.12,0.09,-0.01,-0.31,0.09,-0.02,0.11,0.19,-0.31
video_859,-0.56,0.01,-0.08,-0.02,-0.08,-0.37,0.06,-0.09,0.2,-0.13,-0.04,-0.07,0.02,-0.07,0.08,0.01,-0.04,-0.02,-0.01,0.03,-0.49,0.19
video_860,-0.45,0.08,-0.12,-0.08,-0.04,-0.56,0.05,-0.08,0.11,-0.17,-0.08,-0.04,0.01,0.02,0.12,0.0,-0.11,-0.02,-0.02,0.04,-0.17,0.02
video_861,-0.59,-0.0,-0.04,-0.01,-0.07,-0.26,0.05,-0.07,0.15,-0.03,-0.03,-0.08,0.05,0.05,0.06,0.02,0.08,-0.04,-0.02,0.03,-0.77,0.52
video_862,-0.36,0.06,-0.1,-0.03,-0.04,-0.48,0.02,-0.08,0.17,-0.17,-0.11,-0.05,0.07,-0.09,0.09,-0.01,-0.27,-0.01,0.02,0.03,-0.01,-0.18
video_863,-0.64,-0.04,-0.07,-0.04,-0.07,-0.39,0.04,-0.07,0.16,-0.09,-0.05,-0.03,0.02,0.01,0.01,-0.02,-0.01,0.03,0.05,0.03,0.32,-0.37
video_864,-0.84,-0.04,-0.04,-0.02,-0.11,-0.31,0.08,-0.09,0.18,-0.13,-0.05,-0.05,0.06,-0.03,-0.08,0.0,0.05,0.04,0.04,0.03,0.24,-0.02
video_865,-0.4,-0.04,-0.04,-0.01,-0.04,-0.04,0.05,-0.05,0.18,-0.01,-0.04,-0.19,-0.02,0.11,-0.12,0.02,0.09,-0.04,0.09,0.02,-0.95,0.46
video_866,-0.32,0.04,-0.1,-0.03,-0.06,-0.48,0.05,-0.07,0.13,-0.2,-0.09,-0.02,0.03,-0.06,0.1,-0.01,-0.19,-0.01,0.02,0.01,0.18,-0.35
video_867,-0.45,0.03,-0.08,-0.04,-0.05,-0.52,0.07,-0.05,0.2,-0.14,-0.11,-0.14,0.09,0.11,0.0,-0.04,-0.03,-0.11,0.07,-0.01,0.3,-0.44
video_868,-0.47,-0.03,-0.04,-0.01,-0.12,-0.18,0.05,-0.04,0.24,-0.03,-0.06,-0.11,-0.04,0.16,-0.01,0.0,0.1,-0.07,0.14,0.03,-0.8,0.38
video_869,-0.82,-0.01,-0.05,-0.02,-0.08,-0.35,0.06,-0.08,0.17,-0.14,-0.03,-0.02,0.05,-0.05,-0.01,0.01,-0.0,0.05,0.04,0.03,-0.04,0.09
video_870,-0.25,0.07,-0.14,-0.08,-0.07,-0.44,0.03,-0.07,0.14,-0.22,-0.09,-0.04,-0.04,-0.06,0.1,0.0,-0.17,0.05,-0.02,0.07,0.28,-0.37
video_871,-0.69,-0.03,-0.03,-0.02,-0.05,-0.17,0.07,-0.08,0.17,-0.07,-0.03,-0.12,0.01,0.08,-0.05,0.03,0.12,-0.02,0.04,0.03,-0.69,0.13
video_872,-0.41,0.02,-0.09,-0.03,-0.07,-0.38,0.02,-0.07,0.18,-0.19,-0.07,-0.03,-0.05,-0.11,0.07,-0.01,-0.22,0.04,-0.0,0.03,-0.12,-0.07
video_873,-0.32,0.02,-0.08,-0.06,-0.03,-0.49,0.0,-0.03,0.1,-0.16,-0.1,-0.04,0.06,0.05,0.16,-0.02,-0.15,-0.03,0.02,0.01,0.42,-0.54
video_874,-0.39,0.01,-0.07,-0.06,-0.24,-0.33,0.01,-0.04,0.15,-0.2,-0.06,-0.0,-0.03,0.0,0.08,-0.01,-0.14,0.01,0.02,0.0,0.21,-0.37
video_875,-0.47,-0.03,-0.06,-0.01,-0.06,-0.2,0.08,-0.07,0.19,-0.07,-0.03,-0.19,-0.01,-0.11,0.04,0.04,0.03,-0.04,-0.02,0.02,-0.79,0.34
video_876,-0.63,-0.01,-0.07,-0.03,-0.1,-0.38,0.06,-0.09,0.15,-0.17,-0.07,-0.03,0.05,-0.07,0.01,0.0,-0.07,0.04,0.04,0.03,0.31,-0.26
video_877,-0.25,0.02,-0.08,-0.05,-0.13,-0.25,-0.02,-0.03,0.12,-0.06,-0.07,0.0,-0.06,-0.12,0.18,0.01,-0.15,0.01,0.03,0.04,-0.69,0.41
video_878,-0.64,0.0,-0.08,-0.02,-0.08,-0.36,0.04,-0.07,0.21,-0.17,-0.05,-0.06,-0.01,-0.13,-0.03,-0.0,-0.1,0.05,0.04,0.02,-0.14,0.19
video_879,-0.52,-0.02,-0.06,-0.04,-0.11,-0.22,0.01,-0.06,0.11,-0.13,-0.05,-0.04,-0.0,-0.03,0.08,0.01,-0.06,0.01,0.0,0.01,-0.53,0.05
video_880,-0.2,0.06,-0.1,-0.06,-0.05,-0.39,0.02,-0.08,0.07,-0.25,-0.11,-0.02,-0.01,-0.12,0.08,0.04,-0.27,-0.01,-0.04,0.04,-0.06,-0.13
video_881,-0.45,0.0,-0.1,-0.07,-0.18,-0.33,0.02,-0.04,0.28,-0.15,-0.09,-0.12,-0.06,0.05,-0.09,0.01,-0.08,0.03,0.1,0.03,-0.43,0.37
video_882,-0.33,0.0,-0.0,-0.03,-0.04,0.03,0.01,-0.05,-0.01,0.03,-0.14,-0.17,-0.01,0.03,-0.05,0.03,0.0,-0.08,-0.04,-0.03,-0.86,0.35
video_883,-0.23,0.04,-0.1,-0.08,-0.04,-0.5,0.0,-0.05,0.06,-0.18,-0.08,-0.01,-0.03,0.03,0.15,-0.02,-0.15,0.03,0.01,0.04,0.41,-0.53
video_884,-0.13,0.08,-0.13,-0.08,-0.06,-0.43,-0.01,-0.07,0.1,-0.23,-0.07,0.01,-0.03,-0.14,0.16,0.02,-0.35,0.05,-0.02,0.06,0.17,-0.28
video_885,-0.41,0.03,-0.07,-0.04,-0.14,-0.3,-0.02,0.02,-0.05,-0.16,-0.13,0.07,-0.1,-0.07,0.25,0.01,-0.23,-0.01,0.18,0.02,-0.29,0.21
video_886,-0.13,0.1,-0.13,-0.11,-0.03,-0.4,-0.03,-0.07,0.02,-0.24,-0.06,0.0,-0.02,-0.16,0.2,0.02,-0.34,0.09,-0.04,0.11,-0.01,-0.22
video_887,-0.13,0.04,-0.09,-0.04,-0.07,-0.26,-0.01,-0.06,0.08,-0.18,-0.05,-0.06,-0.02,-0.16,0.1,0.0,-0.29,0.08,-0.03,0.11,-0.25,-0.27
video_888,-0.18,0.05,-0.1,-0.08,-0.04,-0.26,0.02,-0.04,0.14,-0.12,-0.05,-0.03,-0.05,0.07,-0.01,-0.01,-0.02,-0.01,0.02,0.01,0.6,-0.72
video_889,-0.41,-0.04,-0.06,-0.01,-0.11,-0.38,0.03,-0.05,0.04,-0.13,-0.05,-0.02,-0.05,-0.02,0.1,-0.03,-0.03,-0.01,0.04,0.0,0.35,-0.48
video_890,-0.14,0.04,-0.08,-0.04,-0.07,-0.36,-0.01,-0.05,0.04,-0.17,-0.07,-0.03,-0.04,-0.06,0.15,-0.02,-0.31,0.0,-0.01,0.07,-0.07,-0.35
video_891,-0.27,-0.01,-0.12,-0.09,-0.02,-0.03,-0.0,-0.11,0.12,-0.13,-0.01,-0.16,-0.01,-0.12,-0.13,0.07,0.04,0.13,-0.01,0.14,-0.76,-0.03
video_892,-0.1,-0.01,-0.05,-0.03,-0.06,-0.07,-0.01,-0.06,0.08,-0.08,-0.03,-0.07,-0.01,0.02,0.04,0.0,-0.08,0.07,0.0,0.08,-0.65,-0.45
video_893,-0.38,0.02,-0.05,0.01,-0.08,-0.2,0.05,-0.05,0.09,-0.13,-0.03,-0.12,-0.07,-0.12,0.06,0.0,-0.04,0.02,0.06,0.01,-0.72,0.33
video_894,-0.13,0.03,-0.1,-0.05,-0.08,-0.34,0.01,-0.05,0.07,-0.19,-0.1,-0.03,-0.08,0.06,0.04,-0.03,-0.19,0.04,-0.01,0.05,0.04,-0.48
video_895,-0.18,0.01,-0.1,-0.08,-0.05,-0.26,0.03,-0.05,0.17,-0.12,-0.04,-0.05,-0.03,0.02,-0.04,0.02,0.0,0.02,0.01,0.04,0.01,-0.7
video_896,-0.14,0.08,-0.13,-0.09,-0.06,-0.43,-0.01,-0.06,0.09,-0.24,-0.09,-0.02,-0.09,-0.05,0.17,0.01,-0.31,0.06,-0.02,0.07,0.18,-0.35
video_897,-0.29,0.05,-0.15,-0.12,-0.06,-0.27,0.01,-0.07,0.21,-0.16,-0.05,-0.02,-0.04,-0.04,-0.01,0.04,-0.05,0.05,0.0,0.08,0.22,-0.54
video_898,-0.47,-0.03,-0.08,-0.03,-0.07,-0.31,0.06,-0.07,0.18,-0.11,-0.02,-0.14,-0.02,0.02,-0.07,-0.0,0.1,-0.01,0.03,0.03,-0.09,-0.5
video_899,-0.2,0.07,-0.14,-0.1,-0.08,-0.44,-0.01,-0.08,0.09,-0.25,-0.08,-0.04,-0.03,-0.13,0.2,0.02,-0.27,0.11,-0.02,0.1,-0.05,-0.17
video_900,-0.22,0.03,-0.16,-0.12,-0.05,-0.2,-0.03,-0.07,0.14,-0.19,-0.04,-0.03,-0.03,-0.09,-0.08,0.04,-0.09,0.12,0.0,0.11,0.13,-0.51
video_901,-0.34,0.01,-0.14,-0.06,-0.1,-0.22,0.02,-0.09,0.27,-0.12,-0.06,-0.19,-0.08,-0.14,0.0,0.02,-0.17,0.07,0.02,0.09,-0.18,-0.23
video_902,-0.21,0.02,-0.04,-0.03,-0.07,-0.12,0.04,-0.07,0.05,-0.07,-0.14,-0.17,-0.07,-0.11,0.11,0.03,-0.18,0.01,-0.06,0.04,-0.64,-0.06
